latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp
19.429,-155.088,317.5,1,1,2015-08-05, 1205,A,93,5.0,292.6,21.3
19.428,-155.079,364.8,1,1,2015-08-05, 1205,A,100,5.0,303,112.4
19.426,-155.07,355.1,1,1,2015-08-05, 1205,A,100,5.0,300.9,84.5
19.425,-155.06,339.6,1,1,2015-08-05, 1205,A,100,5.0,297.8,51.1
19.424,-155.051,318.8,1,1,2015-08-05, 1205,A,73,5.0,293.4,21.2
19.42,-155.09,311.2,1,1,2015-08-05, 1205,A,74,5.0,292.2,15.2
19.419,-155.08,325.1,1,1,2015-08-05, 1205,A,100,5.0,294.7,30.7
19.418,-155.071,310.1,1,1,2015-08-05, 1205,A,69,5.0,293,12.8
19.41,-155.281,412.7,1,1,2015-08-05, 1205,A,100,5.0,299.2,348.9
19.409,-155.271,368.8,1,1,2015-08-05, 1205,A,100,5.0,294.8,128.2
19.401,-155.282,308.9,1,1,2015-08-05, 1205,A,64,5.0,289,14.7
34.575,-0.34,347.9,1,1,2015-08-05, 1310,A,70,5.0,315.2,41.4
34.574,-0.351,329.6,1,1,2015-08-05, 1310,A,44,5.0,308.6,6.6
34.584,-0.342,376.7,1,1,2015-08-05, 1310,A,94,5.0,316.5,129.6
34.593,-0.344,354.9,1,1,2015-08-05, 1310,A,82,5.0,310.6,63.4
34.592,-0.355,353.9,1,1,2015-08-05, 1310,A,68,5.0,313.7,60.9
34.602,-0.346,364.9,1,1,2015-08-05, 1310,A,100,5.0,308.5,94.8
34.601,-0.357,370.1,1,1,2015-08-05, 1310,A,100,5.0,314.9,110.1
34.86,-0.356,340.8,1,1,2015-08-05, 1310,A,90,5.0,311.5,23.1
34.869,-0.358,362.9,1,1,2015-08-05, 1310,A,100,5.0,313.9,76.2
34.885,-0.316,343.7,1,1,2015-08-05, 1310,A,92,5.0,314,28.9
34.903,-0.315,338.7,1,1,2015-08-05, 1310,A,85,5.0,315,20.4
34.971,0.019,345,1,1,2015-08-05, 1310,A,93,5.0,316,30.6
35.997,2.75,348.4,1.1,1,2015-08-05, 1310,A,91,5.0,316.1,42.9
36.534,5.302,325.8,1.5,1.2,2015-08-05, 1310,A,79,5.0,308.9,21.7
36.532,5.29,323.6,1.5,1.2,2015-08-05, 1310,A,67,5.0,308.7,15.1
36.608,4.261,324.9,1.3,1.1,2015-08-05, 1310,A,60,5.0,309.5,11.1
36.471,3.048,324.1,1.1,1.1,2015-08-05, 1310,A,65,5.0,307.6,8.5
41.965,2.859,326.6,1.3,1.1,2015-08-05, 1310,A,80,5.0,286.4,42.2
40.746,-7.334,321.3,1.6,1.3,2015-08-05, 1310,A,70,5.0,309.5,15.3
40.823,-7.244,367.7,1.6,1.2,2015-08-05, 1310,A,100,5.0,315.6,201
40.819,-7.262,377.7,1.6,1.2,2015-08-05, 1310,A,100,5.0,320.9,269.9
40.834,-7.247,324,1.6,1.2,2015-08-05, 1310,A,62,5.0,310.9,16.9
40.83,-7.265,326.5,1.6,1.2,2015-08-05, 1310,A,80,5.0,314.4,22.6
41.71,-7.562,337.1,1.6,1.2,2015-08-05, 1310,A,88,5.0,308.9,65.6
41.706,-7.58,324.9,1.6,1.2,2015-08-05, 1310,A,78,5.0,309.2,29.6
41.71,-7.569,334.7,1.6,1.2,2015-08-05, 1310,A,86,5.0,310.2,55
43.817,7.536,317.2,2.5,1.5,2015-08-05, 1310,A,67,5.0,298.3,37.6
43.87,7.584,337.4,2.5,1.5,2015-08-05, 1310,A,88,5.0,297,145.9
43.868,7.558,351.5,2.5,1.5,2015-08-05, 1310,A,96,5.0,299,251.7
42.11,-6.958,312.9,1.5,1.2,2015-08-05, 1310,A,40,5.0,302.8,10
42.113,-6.965,315.8,1.5,1.2,2015-08-05, 1310,A,64,5.0,303.4,14.4
51.169,3.805,311.5,1.9,1.3,2015-08-05, 1310,A,40,5.0,286.8,28.3
52.477,4.595,315.5,2.1,1.4,2015-08-05, 1310,A,42,5.0,300.1,27.3
62.486,-113.343,312.2,4.3,1.9,2015-08-05, 1150,A,78,5.0,287.7,169.3
62.487,-113.353,309.8,4.3,1.9,2015-08-05, 1150,A,64,5.0,287,145.4
-0.438,16.554,313.7,2.8,1.6,2015-08-05, 1300,A,52,5.0,289.8,46.3
-0.436,16.548,310.5,2.8,1.6,2015-08-05, 1300,A,25,5.0,289,32
-0.393,16.542,312.7,2.8,1.6,2015-08-05, 1300,A,23,5.0,288.8,40.8
-0.361,16.563,313.6,2.8,1.6,2015-08-05, 1300,A,19,5.0,288.4,43
-0.364,16.538,314.8,2.8,1.6,2015-08-05, 1300,A,24,5.0,289.5,48.2
-0.332,16.559,316.4,2.8,1.6,2015-08-05, 1300,A,24,5.0,289.2,54.2
-0.357,16.555,317.7,2.8,1.6,2015-08-05, 1300,A,60,5.0,289.1,63.4
-0.285,16.544,318.8,2.8,1.6,2015-08-05, 1300,A,70,5.0,290.2,68.9
-0.289,16.519,316.8,2.8,1.6,2015-08-05, 1300,A,67,5.0,290.9,58.4
-0.243,16.538,311.5,2.8,1.6,2015-08-05, 1300,A,27,5.0,293.1,34
-0.284,16.539,322.4,2.8,1.6,2015-08-05, 1300,A,59,5.0,290.8,83.7
-34.009,21.926,312.4,1.5,1.2,2015-08-05, 1250,A,54,5.0,293,26.8
-32.626,26.854,311,3.3,1.7,2015-08-05, 1250,A,45,5.0,286.1,91.3
-31.325,28.255,318.2,4.4,1.9,2015-08-05, 1250,A,69,5.0,289.9,181.2
-31.335,28.212,313.2,4.4,1.9,2015-08-05, 1250,A,57,5.0,290.5,135.7
-31.326,28.25,320.1,4.4,1.9,2015-08-05, 1250,A,70,5.0,290,187.5
-31.472,27.343,322.5,3.8,1.8,2015-08-05, 1250,A,65,5.0,291.9,172.7
-31.446,27.376,318,3.8,1.8,2015-08-05, 1250,A,69,5.0,291.7,140.5
-31.456,27.337,324.8,3.8,1.8,2015-08-05, 1250,A,78,5.0,292,196.7
-28.51,16.631,324.1,1,1,2015-08-05, 1250,A,77,5.0,302.4,19.7
-28.512,16.621,331.6,1,1,2015-08-05, 1250,A,84,5.0,302.1,30.7
-19.955,20.515,332.3,2.4,1.5,2015-08-05, 1250,A,57,5.0,309.2,83.3
-19.944,20.531,326.4,2.4,1.5,2015-08-05, 1250,A,10,5.0,309.4,55.7
-19.948,20.508,336.3,2.4,1.5,2015-08-05, 1250,A,87,5.0,309,112.3
-20.048,18.19,328.4,1.6,1.3,2015-08-05, 1250,A,78,5.0,311.2,35.5
-20.051,18.175,350.1,1.6,1.3,2015-08-05, 1250,A,95,5.0,314,117
-20.037,18.188,326.8,1.6,1.3,2015-08-05, 1250,A,73,5.0,310.2,31.3
-20.04,18.173,403.3,1.6,1.3,2015-08-05, 1250,A,100,5.0,320.2,533.9
-20.042,18.158,379.2,1.6,1.3,2015-08-05, 1250,A,100,5.0,309.8,293.5
-18.967,20.469,321.8,2.5,1.5,2015-08-05, 1250,A,67,5.0,309.4,40
-18.306,23.821,314.9,4.5,2,2015-08-05, 1250,A,31,5.0,301,67.6
-17.76,23.356,315.8,4.3,1.9,2015-08-05, 1255,A,65,5.0,304.6,58.6
-17.822,22.966,319.6,4,1.9,2015-08-05, 1255,A,62,5.0,307.1,65.7
-17.931,22.431,326.4,3.7,1.8,2015-08-05, 1255,A,80,5.0,309.5,110.3
-17.806,22.962,319.5,4,1.9,2015-08-05, 1255,A,54,5.0,307.4,66.6
-17.982,22.097,329.3,3.4,1.7,2015-08-05, 1255,A,78,5.0,308.1,122.6
-17.819,22.96,322.3,4,1.9,2015-08-05, 1255,A,75,5.0,307,94.9
-17.925,22.425,325.9,3.7,1.8,2015-08-05, 1255,A,79,5.0,308.8,107
-17.989,22.094,328,3.4,1.7,2015-08-05, 1255,A,81,5.0,308.1,117
-17.885,21.738,323.2,3.3,1.7,2015-08-05, 1255,A,76,5.0,306.1,82.2
-17.884,21.765,318.7,3.3,1.7,2015-08-05, 1255,A,70,5.0,307.3,53.2
-17.89,21.734,323.4,3.3,1.7,2015-08-05, 1255,A,76,5.0,306.7,84.5
-17.813,21.562,318.2,3.2,1.7,2015-08-05, 1255,A,56,5.0,307.2,34.1
-17.711,22.182,324.3,3.6,1.8,2015-08-05, 1255,A,52,5.0,309.3,89.7
-17.701,22.146,330.4,3.5,1.8,2015-08-05, 1255,A,78,5.0,307.9,144.1
-17.708,22.113,322.9,3.5,1.8,2015-08-05, 1255,A,40,5.0,305.2,83.5
-18.067,19.823,320.7,2.3,1.5,2015-08-05, 1255,A,73,5.0,308.8,29.7
-18.073,19.819,319.8,2.3,1.5,2015-08-05, 1255,A,72,5.0,309.1,24.6
-17.461,22.739,318.3,3.9,1.8,2015-08-05, 1255,A,69,5.0,306.1,69.1
-17.448,22.767,320.1,4,1.9,2015-08-05, 1255,A,72,5.0,306.6,82.9
-17.101,23.784,315.3,4.8,2,2015-08-05, 1255,A,58,5.0,305,68.9
-17.11,23.74,314.9,4.7,2,2015-08-05, 1255,A,56,5.0,304.4,64.5
-17.104,23.78,318.7,4.8,2,2015-08-05, 1255,A,70,5.0,305.4,108.2
-17.113,23.736,314.3,4.7,2,2015-08-05, 1255,A,54,5.0,304.3,60.3
-17.45,21.775,323.7,3.4,1.7,2015-08-05, 1255,A,77,5.0,306.6,90.1
-17.224,22.83,318.8,4.1,1.9,2015-08-05, 1255,A,70,5.0,307.3,62.8
-17.435,21.771,321.6,3.4,1.7,2015-08-05, 1255,A,70,5.0,304.6,73
-17.439,21.765,321,3.4,1.7,2015-08-05, 1255,A,26,5.0,304.6,64.2
-17.219,22.821,317.8,4.1,1.9,2015-08-05, 1255,A,67,5.0,306.6,54.7
-17.964,18.712,332.3,1.9,1.4,2015-08-05, 1255,A,85,5.0,310.3,60.4
-17.945,18.746,333.3,2,1.4,2015-08-05, 1255,A,85,5.0,310.5,67.5
-17.948,18.728,328.7,1.9,1.4,2015-08-05, 1255,A,82,5.0,309.8,48.4
-17.345,21.125,329.6,3,1.7,2015-08-05, 1255,A,82,5.0,308.8,96.9
-17.34,21.146,324.3,3,1.7,2015-08-05, 1255,A,77,5.0,308.3,69.6
-17.345,21.118,324,3,1.7,2015-08-05, 1255,A,77,5.0,308.8,64.9
-17.018,22.648,320.7,4,1.9,2015-08-05, 1255,A,73,5.0,305.6,79.3
-17.025,22.611,328.1,3.9,1.8,2015-08-05, 1255,A,81,5.0,304.7,148.6
-17.022,22.605,327,3.9,1.8,2015-08-05, 1255,A,80,5.0,304.4,131.3
-17.438,19.813,326.1,2.4,1.5,2015-08-05, 1255,A,79,5.0,311.4,52.2
-17.442,19.79,323.8,2.4,1.5,2015-08-05, 1255,A,72,5.0,308.8,42.7
-17.039,21.826,321.2,3.4,1.7,2015-08-05, 1255,A,68,5.0,306.8,70.7
-17.039,22.022,320.2,3.6,1.8,2015-08-05, 1255,A,51,5.0,308.6,62
-17.029,21.816,319.4,3.4,1.7,2015-08-05, 1255,A,71,5.0,305.4,62.7
-17.615,18.526,320.9,1.9,1.3,2015-08-05, 1255,A,71,5.0,310.7,19.4
-17.618,18.508,325.4,1.9,1.3,2015-08-05, 1255,A,78,5.0,310.1,34.7
-17.624,18.401,335,1.9,1.3,2015-08-05, 1255,A,85,5.0,310.9,65.6
-17.627,18.383,354.4,1.9,1.3,2015-08-05, 1255,A,97,5.0,311.8,162
-17.63,18.366,331.1,1.9,1.3,2015-08-05, 1255,A,81,5.0,307.5,50.6
-17.615,18.381,330.3,1.9,1.3,2015-08-05, 1255,A,83,5.0,312.2,50.7
-17.619,18.364,325.4,1.9,1.3,2015-08-05, 1255,A,79,5.0,309.7,34.8
-17.021,21.523,337.2,3.3,1.7,2015-08-05, 1255,A,88,5.0,308.4,197
-17.435,19.319,335.6,2.2,1.4,2015-08-05, 1255,A,87,5.0,305.3,96
-16.982,21.642,327.8,3.4,1.7,2015-08-05, 1255,A,81,5.0,308.3,112.3
-17.423,19.316,324.4,2.2,1.4,2015-08-05, 1255,A,78,5.0,303.6,45.6
-17.426,19.296,319.6,2.2,1.4,2015-08-05, 1255,A,64,5.0,302.2,26.9
-16.973,21.608,333.3,3.3,1.7,2015-08-05, 1255,A,85,5.0,306.7,155.7
-17.438,19.314,320.7,2.2,1.4,2015-08-05, 1255,A,46,5.0,304.5,30.2
-17.026,21.519,338,3.3,1.7,2015-08-05, 1255,A,89,5.0,308.9,202.5
-17.425,19.311,338.7,2.2,1.4,2015-08-05, 1255,A,89,5.0,304.2,114.4
-16.988,21.638,319.7,3.4,1.7,2015-08-05, 1255,A,68,5.0,309.2,53.6
-16.973,21.635,333.2,3.4,1.7,2015-08-05, 1255,A,85,5.0,306.7,160.1
-16.979,21.604,329.9,3.3,1.7,2015-08-05, 1255,A,83,5.0,307.8,126.9
-17.343,19.253,327.3,2.2,1.4,2015-08-05, 1255,A,80,5.0,307.3,54.3
-17.347,19.232,321.9,2.2,1.4,2015-08-05, 1255,A,75,5.0,306.4,32.6
-17.344,19.246,330.2,2.2,1.4,2015-08-05, 1255,A,83,5.0,307.6,66.9
-17.219,19.795,328.8,2.4,1.5,2015-08-05, 1255,A,78,5.0,311.7,64.1
-17.41,18.717,325,2,1.4,2015-08-05, 1255,A,74,5.0,312.2,35.1
-17.413,18.699,329.6,2,1.4,2015-08-05, 1255,A,82,5.0,312.5,52.2
-17.206,19.792,326.2,2.4,1.5,2015-08-05, 1255,A,42,5.0,310.4,47.3
-17.401,18.697,324.3,2,1.4,2015-08-05, 1255,A,49,5.0,311.3,31.6
-17.314,18.674,321.4,2,1.4,2015-08-05, 1255,A,74,5.0,310.2,23.2
-17.202,19.087,326,2.1,1.4,2015-08-05, 1255,A,78,5.0,308.8,42.1
-17.205,19.068,342.7,2.1,1.4,2015-08-05, 1255,A,91,5.0,310.3,122.4
-17.201,19.08,334.7,2.1,1.4,2015-08-05, 1255,A,86,5.0,309.7,79.3
-17.205,19.06,324.8,2.1,1.4,2015-08-05, 1255,A,39,5.0,309.7,33.3
-17.144,19.11,324.4,2.2,1.4,2015-08-05, 1255,A,77,5.0,311.3,38.4
-16.918,20.206,323.6,2.6,1.6,2015-08-05, 1255,A,77,5.0,309.6,46
-16.922,20.182,320.6,2.6,1.6,2015-08-05, 1255,A,73,5.0,309.4,30.2
-16.914,20.2,325.1,2.6,1.6,2015-08-05, 1255,A,78,5.0,309.1,50.7
-16.68,20.908,318.3,3,1.6,2015-08-05, 1255,A,18,5.0,307.6,27.1
-16.671,20.877,332.2,3,1.6,2015-08-05, 1255,A,85,5.0,308.8,117
-17.053,18.746,334.1,2,1.4,2015-08-05, 1255,A,80,5.0,309.6,74.4
-17.056,18.727,329.6,2,1.4,2015-08-05, 1255,A,64,5.0,306.2,54.9
-17.06,18.76,325.6,2,1.4,2015-08-05, 1255,A,32,5.0,307.4,39.6
-16.665,20.897,321.3,3,1.6,2015-08-05, 1255,A,43,5.0,309.5,41
-16.67,20.869,328,3,1.6,2015-08-05, 1255,A,81,5.0,308.4,85.6
-17.047,18.757,327.9,2,1.4,2015-08-05, 1255,A,29,5.0,311.8,50
-17.05,18.738,338.9,2,1.4,2015-08-05, 1255,A,89,5.0,309.5,101.4
-17.054,18.719,323.1,2,1.4,2015-08-05, 1255,A,29,5.0,305.2,33
-17.035,18.755,356.2,2,1.4,2015-08-05, 1255,A,98,5.0,309.5,201.6
-17.038,18.736,337.2,2,1.4,2015-08-05, 1255,A,84,5.0,308.2,90
-16.907,19.327,318.7,2.3,1.5,2015-08-05, 1255,A,70,5.0,305.7,21.8
-16.911,19.306,318.5,2.3,1.5,2015-08-05, 1255,A,70,5.0,305.3,21.3
-17.223,17.451,325.4,1.6,1.3,2015-08-05, 1255,A,38,5.0,310.4,23
-16.961,18.879,321.3,2.1,1.4,2015-08-05, 1255,A,60,5.0,306.3,23.5
-17.206,17.479,335.2,1.6,1.3,2015-08-05, 1255,A,87,5.0,312.3,54.9
-17.209,17.464,331.6,1.6,1.3,2015-08-05, 1255,A,84,5.0,312.1,42.1
-16.962,18.874,324.6,2.1,1.4,2015-08-05, 1255,A,60,5.0,307.4,33.7
-16.962,18.506,322.9,2,1.4,2015-08-05, 1255,A,76,5.0,310.5,27.9
-16.984,18.307,323.2,1.9,1.3,2015-08-05, 1255,A,58,5.0,307.1,26.5
-16.987,18.289,323.1,1.9,1.3,2015-08-05, 1255,A,62,5.0,308.9,26
-16.955,18.294,328.2,1.9,1.3,2015-08-05, 1255,A,80,5.0,311.1,43.2
-17.083,17.46,349.4,1.6,1.3,2015-08-05, 1255,A,95,5.0,311.4,115.3
-17.069,17.473,332.6,1.6,1.3,2015-08-05, 1255,A,82,5.0,310.9,46.9
-17.072,17.457,345.4,1.6,1.3,2015-08-05, 1255,A,93,5.0,313.6,95.8
-17.058,17.471,333.2,1.6,1.3,2015-08-05, 1255,A,85,5.0,311.2,50.2
-17.061,17.455,341.6,1.6,1.3,2015-08-05, 1255,A,91,5.0,313.9,80.4
-17.063,17.44,340.5,1.6,1.3,2015-08-05, 1255,A,90,5.0,310.6,76.7
-16.757,19.135,347.3,2.2,1.4,2015-08-05, 1255,A,94,5.0,306.5,166.1
-17.091,16.858,325.1,1.5,1.2,2015-08-05, 1255,A,78,5.0,312.5,20.4
-16.899,17.944,319.5,1.8,1.3,2015-08-05, 1255,A,27,5.0,307.4,16.1
-17.055,17.01,326.3,1.5,1.2,2015-08-05, 1255,A,79,5.0,311.3,25
-16.681,19.052,322.8,2.2,1.4,2015-08-05, 1255,A,31,5.0,309.6,33.4
-16.506,19.944,321.3,2.6,1.5,2015-08-05, 1255,A,64,5.0,310.2,35.6
-16.676,19.009,348.3,2.2,1.4,2015-08-05, 1255,A,94,5.0,312.2,164.7
-15.922,22.819,316.3,4.3,1.9,2015-08-05, 1255,A,66,5.0,305.2,63.7
-16.954,17.275,324,1.6,1.2,2015-08-05, 1255,A,77,5.0,312.2,21
-16.956,17.26,322.9,1.6,1.2,2015-08-05, 1255,A,76,5.0,311.2,17.6
-15.88,22.935,325.6,4.4,1.9,2015-08-05, 1255,A,79,5.0,307.3,158.4
-16.953,17.268,328.2,1.6,1.2,2015-08-05, 1255,A,81,5.0,312.3,30.2
-15.919,22.81,316,4.3,1.9,2015-08-05, 1255,A,65,5.0,305.4,59.8
-15.878,22.927,326.7,4.4,1.9,2015-08-05, 1255,A,80,5.0,307.5,174.9
-16.909,17.26,326.3,1.6,1.2,2015-08-05, 1255,A,79,5.0,313.2,24.9
-16.911,17.245,329.4,1.6,1.2,2015-08-05, 1255,A,82,5.0,312.4,34.1
-16.733,18.222,323.7,1.9,1.3,2015-08-05, 1255,A,74,5.0,309,29.2
-16.736,18.204,327.2,1.9,1.3,2015-08-05, 1255,A,80,5.0,309.9,41.3
-16.868,17.299,328.2,1.6,1.2,2015-08-05, 1255,A,81,5.0,312.7,31.4
-16.867,17.237,373.6,1.6,1.2,2015-08-05, 1255,A,100,5.0,318,240.6
-16.869,17.222,380.4,1.6,1.2,2015-08-05, 1255,A,100,5.0,317.4,291.3
-16.106,21.331,318.6,3.3,1.7,2015-08-05, 1255,A,66,5.0,307.7,45
-16.112,21.301,321.6,3.3,1.7,2015-08-05, 1255,A,74,5.0,306.1,66.7
-16.618,18.591,328.1,2,1.4,2015-08-05, 1255,A,35,5.0,308.4,44.6
-16.866,17.247,333.7,1.6,1.2,2015-08-05, 1255,A,86,5.0,314.3,44.9
-16.868,17.232,376.9,1.6,1.2,2015-08-05, 1255,A,100,5.0,319.7,264.1
-16.871,17.217,347.6,1.6,1.2,2015-08-05, 1255,A,94,5.0,313.6,96.7
-16.626,18.607,325.9,2,1.4,2015-08-05, 1255,A,43,5.0,308,39.1
-16.614,18.604,326,2,1.4,2015-08-05, 1255,A,36,5.0,312,37.8
-16.923,16.688,328.6,1.5,1.2,2015-08-05, 1255,A,82,5.0,311.1,30.4
-16.925,16.675,320.8,1.5,1.2,2015-08-05, 1255,A,66,5.0,308.7,11.7
-16.096,21.324,340.9,3.3,1.7,2015-08-05, 1255,A,90,5.0,309.3,232.5
-16.102,21.294,339.1,3.3,1.7,2015-08-05, 1255,A,89,5.0,305.4,213.2
-16.358,19.901,319.6,2.6,1.5,2015-08-05, 1255,A,60,5.0,307.4,28.1
-16.081,21.321,327.2,3.3,1.7,2015-08-05, 1255,A,80,5.0,307.3,110.7
-16.086,21.291,328.7,3.3,1.7,2015-08-05, 1255,A,82,5.0,304.7,123.1
-15.742,22.978,319.7,4.5,1.9,2015-08-05, 1255,A,72,5.0,306.2,108.3
-15.741,22.969,322.8,4.5,1.9,2015-08-05, 1255,A,76,5.0,306.3,139
-16.23,20.093,319.7,2.7,1.6,2015-08-05, 1255,A,50,5.0,308,35
-16.692,17.457,325.4,1.7,1.3,2015-08-05, 1255,A,79,5.0,312.7,27.2
-16.598,17.8,332.1,1.8,1.3,2015-08-05, 1255,A,84,5.0,311.5,50.9
-16.684,17.299,323.8,1.6,1.3,2015-08-05, 1255,A,68,5.0,312.1,20.4
-16.352,18.901,327.1,2.2,1.4,2015-08-05, 1255,A,80,5.0,312.3,50.9
-16.561,17.621,338.8,1.7,1.3,2015-08-05, 1255,A,89,5.0,313.7,68
-16.564,17.605,374,1.7,1.3,2015-08-05, 1255,A,100,5.0,315.7,268.1
-16.566,17.589,333.9,1.7,1.3,2015-08-05, 1255,A,86,5.0,309.6,50.2
-16.555,17.379,321.8,1.6,1.3,2015-08-05, 1255,A,74,5.0,310.3,17.3
-16.283,18.839,318.9,2.1,1.4,2015-08-05, 1255,A,63,5.0,306.5,21.3
-15.647,22.139,319.9,3.9,1.8,2015-08-05, 1255,A,47,5.0,307.2,72.1
-16.595,16.865,326.9,1.5,1.2,2015-08-05, 1255,A,80,5.0,313.1,25.9
-16.597,16.851,327.5,1.5,1.2,2015-08-05, 1255,A,81,5.0,313.5,27.7
-15.631,22.136,328,3.9,1.8,2015-08-05, 1255,A,81,5.0,305.3,147.8
-15.638,22.1,325.1,3.9,1.8,2015-08-05, 1255,A,78,5.0,305.7,116.9
-15.642,21.991,324.4,3.8,1.8,2015-08-05, 1255,A,77,5.0,307.5,105.7
-16.512,17.223,334.9,1.6,1.2,2015-08-05, 1255,A,87,5.0,310.1,57.9
-16.514,17.209,325.7,1.6,1.2,2015-08-05, 1255,A,79,5.0,309.7,29.5
-15.626,21.987,322.4,3.8,1.8,2015-08-05, 1255,A,64,5.0,305.9,87.3
-15.643,22.133,332.1,3.9,1.8,2015-08-05, 1255,A,84,5.0,306.8,188.6
-15.65,22.098,321.9,3.9,1.8,2015-08-05, 1255,A,65,5.0,307.1,84.9
-15.637,21.985,334.3,3.8,1.8,2015-08-05, 1255,A,86,5.0,307.6,211.8
-15.644,21.95,317.5,3.8,1.8,2015-08-05, 1255,A,68,5.0,306.7,50.5
-15.543,22.301,317.3,4,1.9,2015-08-05, 1255,A,68,5.0,306.8,58.3
-15.854,20.647,324,3,1.6,2015-08-05, 1255,A,77,5.0,307.5,69.5
-15.75,21.04,319.2,3.2,1.7,2015-08-05, 1255,A,71,5.0,307.6,49.3
-15.756,21.011,326.6,3.2,1.7,2015-08-05, 1255,A,80,5.0,306.1,98.9
-15.74,21.008,328.5,3.2,1.7,2015-08-05, 1255,A,81,5.0,307,110.9
-15.781,20.632,323.2,3,1.6,2015-08-05, 1255,A,70,5.0,307.8,59.2
-16.487,16.697,326.1,1.5,1.2,2015-08-05, 1255,A,79,5.0,312.4,23.5
-16.489,16.683,336.4,1.5,1.2,2015-08-05, 1255,A,88,5.0,312.3,52
-15.752,21.033,323.2,3.2,1.7,2015-08-05, 1255,A,76,5.0,307.6,72.9
-15.757,21.004,319.3,3.2,1.7,2015-08-05, 1255,A,61,5.0,305.2,44.3
-16.494,16.692,333.4,1.5,1.2,2015-08-05, 1255,A,85,5.0,312.5,42.6
-16.496,16.678,322.9,1.5,1.2,2015-08-05, 1255,A,76,5.0,310.9,16.4
-15.742,21.001,328.3,3.2,1.7,2015-08-05, 1255,A,81,5.0,306.2,102.3
-16.813,14.526,330.8,1.1,1.1,2015-08-05, 1255,A,25,5.0,314.6,19.1
-15.78,20.625,322.7,3,1.6,2015-08-05, 1255,A,76,5.0,307.3,59
-16.803,14.525,332.7,1.1,1.1,2015-08-05, 1255,A,60,5.0,314.2,22.4
-15.93,19.639,331.8,2.5,1.5,2015-08-05, 1255,A,84,5.0,310.6,84.3
-15.771,20.427,318.1,2.9,1.6,2015-08-05, 1255,A,69,5.0,308.1,29.7
-16.227,17.673,323.7,1.8,1.3,2015-08-05, 1255,A,77,5.0,311.4,23.8
-16.232,17.668,320.8,1.8,1.3,2015-08-05, 1255,A,73,5.0,310,16.5
-16.198,17.729,331.2,1.8,1.3,2015-08-05, 1255,A,84,5.0,311,49.9
-15.514,21.231,321.6,3.4,1.7,2015-08-05, 1255,A,74,5.0,307.5,63.8
-15.52,21.2,333.1,3.3,1.7,2015-08-05, 1255,A,85,5.0,305.8,161.5
-15.518,21.224,320.9,3.4,1.7,2015-08-05, 1255,A,51,5.0,306.8,56.3
-15.502,21.221,322.2,3.4,1.7,2015-08-05, 1255,A,62,5.0,309.5,68.2
-15.508,21.19,323.4,3.3,1.7,2015-08-05, 1255,A,71,5.0,309.2,81
-15.934,18.727,323.3,2.1,1.4,2015-08-05, 1255,A,76,5.0,309,32.7
-15.989,17.978,322,1.9,1.3,2015-08-05, 1255,A,58,5.0,311,19.4
-15.992,17.961,369.6,1.9,1.3,2015-08-05, 1255,A,100,5.0,314.6,270.3
-15.995,17.944,351.7,1.9,1.3,2015-08-05, 1255,A,96,5.0,313.2,145.1
-15.998,17.926,338.3,1.9,1.3,2015-08-05, 1255,A,89,5.0,314,80.5
-16.001,17.909,389.2,1.8,1.3,2015-08-05, 1255,A,100,5.0,316.2,464.1
-16.004,17.892,328.7,1.8,1.3,2015-08-05, 1255,A,82,5.0,304.3,51.6
-16.005,17.922,321.4,1.9,1.3,2015-08-05, 1255,A,58,5.0,310.7,20.6
-15.985,17.971,333.7,1.9,1.3,2015-08-05, 1255,A,86,5.0,313,57.7
-15.988,17.954,375.2,1.9,1.3,2015-08-05, 1255,A,100,5.0,317.2,314.2
-15.991,17.937,336,1.9,1.3,2015-08-05, 1255,A,87,5.0,314.1,63.8
-15.994,17.92,368.2,1.9,1.3,2015-08-05, 1255,A,100,5.0,315.3,252.8
-15.996,17.903,388.8,1.8,1.3,2015-08-05, 1255,A,100,5.0,314.9,453
-15.999,17.886,326.5,1.8,1.3,2015-08-05, 1255,A,48,5.0,303.1,39.3
-15.982,17.917,351.2,1.9,1.3,2015-08-05, 1255,A,96,5.0,314.4,136.7
-15.985,17.9,400.4,1.8,1.3,2015-08-05, 1255,A,100,5.0,318.6,598.1
-15.987,17.883,338,1.8,1.3,2015-08-05, 1255,A,85,5.0,304.7,80.5
-15.973,17.898,328.2,1.8,1.3,2015-08-05, 1255,A,80,5.0,312.2,40.9
-16,17.595,317.7,1.8,1.3,2015-08-05, 1255,A,68,5.0,307.5,13.2
-15.321,21.276,322,3.4,1.7,2015-08-05, 1255,A,70,5.0,304.3,96.1
-15.834,18.483,334.2,2.1,1.4,2015-08-05, 1255,A,86,5.0,310.3,78.5
-15.306,21.273,334,3.4,1.7,2015-08-05, 1255,A,86,5.0,305.9,191.9
-15.154,21.969,320.1,3.9,1.8,2015-08-05, 1255,A,66,5.0,306.6,53.8
-15.829,18.495,321.6,2.1,1.4,2015-08-05, 1255,A,54,5.0,309.8,25.3
-15.832,18.476,321.7,2.1,1.4,2015-08-05, 1255,A,57,5.0,309.5,27.7
-15.326,21.27,325.2,3.4,1.7,2015-08-05, 1255,A,78,5.0,302.4,115.2
-15.31,21.267,340.7,3.4,1.7,2015-08-05, 1255,A,90,5.0,304.9,266.4
